id,rank,overallRating,firstName,lastName,commonName,birthdate,height,weight,skillMoves,weakFootAbility,preferredFoot,position,positionType,alternatePositions,nationality,team,leagueName,playStyles,playStylesPlus,pac,sho,pas,dri,def,phy,acceleration,sprintSpeed,finishing,shotPower,longShots,volleys,penalties,positioning,shortPassing,longPassing,curve,freeKickAccuracy,crossing,vision,dribbling,ballControl,agility,balance,reactions,composure,interceptions,defensiveAwareness,standingTackle,slidingTackle,headingAccuracy,aggression,jumping,stamina,strength,gkDiving,gkHandling,gkKicking,gkPositioning,gkReflexes
264121,10108,65,Antef,Tsoungui,,,185,68,2,4,1,CB,Defense,CDM,Belgium,OH Leuven,1A Pro League,,,73,34,46,47,63,69,71,74,30,50,26,28,45,32,59,54,35,34,37,33,42,48,52,53,59,52,61,59,67,69,61,70,78,54,76,,,,,
263460,10108,65,Ryotaro,Tsunoda,,,185,77,2,2,2,CB,Defense,,Japan,Cardiff City,EFL Championship,,,59,29,50,55,68,57,64,55,22,41,28,41,32,32,61,48,32,46,53,37,47,63,59,62,66,50,68,67,70,70,60,57,64,56,56,,,,,
220886,10108,65,Bill,Tuiloma,,,178,79,2,4,1,CB,Defense,,New Zealand,Charlotte FC,MLS,"Block,Long Throw,Power Header",,62,54,63,59,63,74,59,64,50,73,50,39,37,59,68,67,47,72,55,60,58,60,53,63,60,63,65,63,62,60,68,64,76,68,80,,,,,
203292,10108,65,Oliver,Turton,,,180,75,2,3,1,RB,Defense,CB,England,Huddersfield,EFL League One,,,67,42,59,62,62,66,67,67,48,45,31,20,46,44,64,56,40,35,63,59,57,63,75,73,62,61,62,64,63,61,57,53,68,70,69,,,,,
201993,10108,65,Alexander,Ruud Tveter,,,188,86,3,3,2,ST,Attack,,Norway,Sandefjord,Eliteserien,,,50,68,59,60,32,74,49,51,66,79,65,63,59,63,59,54,45,64,62,61,59,63,53,59,61,65,34,24,30,25,66,60,74,66,83,,,,,
73374,10108,65,Chrisantus,Uche,,,190,80,2,3,1,CDM,Midfielder,,Nigeria,Getafe CF,LALIGA EA SPORTS,,,66,49,51,61,63,77,63,68,42,67,47,38,54,46,65,55,36,33,36,48,61,64,61,52,64,52,63,60,65,62,64,73,76,76,80,,,,,
233572,10108,65,Daniel,Udoh,,,183,73,3,4,1,ST,Attack,"LM, LW",Nigeria,Wycombe,EFL League One,,,81,63,52,65,39,77,82,81,65,64,61,58,58,65,58,47,49,41,49,53,63,62,81,76,62,58,31,40,39,32,61,59,86,82,81,,,,,
244674,10108,65,Osaze,Urhoghide,,,188,80,2,3,1,CB,Defense,,England,Amiens SC,Ligue 2 BKT,Slide Tackle,,76,28,47,61,62,73,71,80,25,40,18,24,38,42,56,53,47,26,51,26,58,64,66,59,65,50,61,57,66,67,57,71,76,67,76,,,,,
246757,10108,65,Santeri,Väänänen,,,177,72,2,3,1,CDM,Midfielder,CM,Finland,Rosenborg BK,Eliteserien,,,74,48,60,65,62,66,75,73,42,58,51,50,43,56,65,62,58,49,57,57,62,65,78,77,62,60,65,62,62,64,50,75,64,73,59,,,,,
264533,10108,65,Pablo,Vaca,,,181,77,3,3,1,CB,Defense,RB,Bolivia,Always Ready,Sudamericana,,,73,56,59,60,67,59,70,75,58,55,55,49,62,53,65,56,55,48,57,55,59,59,72,55,65,58,65,67,68,65,66,56,68,62,58,,,,,
254584,10108,65,Daniel,Valdés,,,180,77,1,2,1,GK,Defense,,Venezuela,Rayo Zuliano,Sudamericana,,,65,62,60,64,30,68,31,28,8,45,10,9,13,9,21,20,11,13,9,34,15,11,35,42,62,33,14,13,14,12,8,20,51,23,55,65.0,62.0,60.0,68.0,64.0
255365,10108,65,Esteban,Valencia,,,176,68,2,3,1,CM,Midfielder,CDM,Chile,Unión La Calera,Sudamericana,,,69,56,62,66,59,69,68,70,54,62,55,41,55,62,68,64,46,45,57,64,64,68,69,68,57,63,57,58,63,58,50,62,64,79,67,,,,,
228744,10108,65,Jhojan,Valencia,,,172,75,2,3,1,CDM,Midfielder,CM,Colombia,Austin FC,MLS,,,69,52,61,67,61,62,70,68,46,60,58,36,56,58,72,68,36,36,49,63,65,66,78,79,60,59,56,64,65,64,45,64,57,69,58,,,,,
254433,10108,65,Tito,Valencia,,,174,65,3,3,1,RB,Defense,RM,Ecuador,Técnico U.,Sudamericana,,,77,65,59,65,61,68,75,78,62,75,69,43,60,57,60,58,61,58,58,58,68,63,62,64,60,62,66,63,60,53,57,70,70,76,62,,,,,
262221,10108,65,Luciano,Valente,,,190,78,3,3,1,LM,Midfielder,"CAM, LW",Italy,FC Groningen,Eredivisie,,,58,56,62,71,47,63,49,65,56,69,46,48,48,63,67,58,62,42,53,70,73,73,65,56,64,65,30,39,59,48,67,73,64,56,63,,,,,
252080,10108,65,Rúben,Ismael,,,184,77,2,2,1,CDM,Midfielder,,Portugal,Moreirense FC,Liga Portugal,,,63,45,58,59,64,68,64,63,39,66,39,39,52,36,67,63,47,42,54,49,60,60,63,54,62,46,63,63,68,60,60,66,68,70,67,,,,,
202076,10108,65,Zarek,Valentin,,,183,77,3,4,1,RB,Defense,LB,Puerto Rico,Minnesota United,MLS,"Long Ball Pass,Long Throw",,66,42,58,62,63,65,65,67,38,46,46,43,37,52,58,64,54,29,61,57,60,65,62,65,60,61,64,64,64,62,60,65,68,66,65,,,,,
208730,10108,65,Enrico,Valentini,,,182,80,2,3,1,RB,Defense,,Germany,1. FC Nürnberg,Bundesliga 2,,,52,57,64,63,64,69,65,42,49,71,62,51,64,55,64,63,69,61,72,55,60,62,67,70,66,70,62,67,65,64,52,75,64,67,68,,,,,
254172,10108,65,Gustavo,Vallecilla,,,185,81,2,5,1,CB,Defense,RB,Ecuador,U. Católica,Sudamericana,,,62,32,35,60,66,74,68,57,32,44,21,28,42,31,50,40,22,21,20,28,63,54,64,56,65,63,64,68,68,64,55,67,75,66,81,,,,,
266448,10108,65,Amourricho,van Axel Dongen,,,175,71,4,5,1,LW,Attack,LM,Holland,Ajax,Eredivisie,Technical,,81,59,57,68,29,59,82,81,60,58,56,54,58,62,54,52,62,49,61,64,67,71,73,76,56,62,26,29,28,27,39,48,55,55,65,,,,,
271932,10108,65,Thom,van Bergen,,,180,74,2,2,1,ST,Attack,RM,Holland,FC Groningen,Eredivisie,,,77,63,54,69,31,50,76,78,66,65,56,52,53,68,59,47,63,44,47,58,70,68,69,66,63,65,25,23,33,30,59,52,63,46,49,,,,,
228715,10108,65,Benjamin,Van Durmen,,,185,79,2,3,2,LM,Midfielder,"CDM, LB, LW",Belgium,UTA Arad,SUPERLIGA,,,62,60,63,62,61,73,60,64,59,66,58,52,51,66,68,61,49,52,61,62,60,64,63,64,64,62,60,61,62,60,58,71,69,78,72,,,,,
260436,10108,65,Syb,van Ottele,,,185,78,2,2,1,CB,Defense,CDM,Holland,Fortuna Sittard,Eredivisie,Long Ball Pass,,63,53,47,48,66,68,62,64,46,80,50,58,38,28,58,54,30,33,42,36,41,47,61,58,65,56,66,65,70,67,60,52,72,65,75,,,,,
239989,10108,65,Terence,Vancooten,,,185,78,2,3,1,CB,Defense,CDM,Guyana,Burton Albion,EFL League One,,,70,37,51,56,63,75,70,70,35,46,31,42,33,41,58,50,51,32,52,44,52,57,70,56,63,57,62,64,64,63,63,72,77,73,77,,,,,
258590,10108,65,Kevin,Varga,,,178,72,3,4,1,LM,Midfielder,"RM, LW",Hungary,Sepsi OSK,SUPERLIGA,Rapid,,82,60,60,66,35,56,81,83,58,63,63,55,63,63,62,56,63,51,59,61,62,66,76,74,63,67,32,35,36,35,42,49,60,61,56,,,,,
235863,10108,65,Marco,Varnier,,,186,82,2,5,1,CB,Defense,,Italy,SS Juve Stabia,Serie BKT,,,64,38,52,56,66,68,59,68,33,51,33,34,52,33,65,53,32,30,41,50,53,62,49,55,55,64,65,67,66,64,65,59,72,61,74,,,,,
272916,10108,65,Nikola,Vasic,,,197,91,3,3,1,ST,Attack,,Sweden,Brommapojkarna,Allsvenskan,"Acrobatic,Aerial,Power Header",,60,63,52,58,52,75,56,63,67,62,56,62,60,68,61,53,32,38,33,63,57,61,55,52,62,59,58,44,53,48,68,60,79,58,89,,,,,
220943,10108,65,Kyle,Vassell,,,183,78,2,5,2,ST,Attack,,Northern Ireland,Kilmarnock,Scottish Prem,,,75,66,49,61,35,74,75,75,63,75,65,63,61,61,54,51,37,47,35,58,60,62,70,62,59,56,27,32,35,28,66,55,84,68,83,,,,,
275196,10108,65,Rocco,Vata,,,178,67,4,3,1,RW,Attack,"LW, ST, RM",Republic of Ireland,Watford,EFL Championship,"Flair,Technical",,85,59,54,70,32,52,89,82,57,70,55,56,49,56,57,52,58,39,55,53,70,66,85,82,60,57,33,28,35,28,37,51,58,55,51,,,,,
247330,10108,65,Niklas,Vesterlund,,,185,80,3,4,1,RB,Defense,,Denmark,FC Utrecht,Eredivisie,,,72,52,56,62,60,73,73,71,53,58,50,45,40,51,61,54,48,35,59,52,59,63,69,71,57,58,61,59,60,60,56,62,74,78,74,,,,,
213413,10108,65,Lawrence,Vigouroux,,,194,77,1,2,2,GK,Defense,,Chile,Swansea City,EFL Championship,,,65,64,63,65,46,63,48,42,17,47,11,19,22,6,34,38,17,17,20,50,19,16,56,40,61,43,14,15,18,11,12,24,62,36,63,65.0,64.0,63.0,63.0,65.0
254174,10108,65,David,Villalba,,,180,74,2,2,2,CB,Defense,,Paraguay,S. Trinidense,Sudamericana,,,63,32,46,50,65,69,59,66,30,45,26,26,31,31,58,54,38,29,34,38,37,62,60,54,67,61,65,66,65,62,62,61,70,70,71,,,,,
259834,10108,65,Gabriel,Villamíl,,,175,64,3,3,1,CM,Midfielder,"CAM, RB",Bolivia,LDU Quito,Libertadores,Power Shot,,71,60,64,68,55,49,71,71,52,73,70,39,59,60,72,65,50,55,52,68,70,67,66,78,50,58,60,45,65,59,42,57,44,65,39,,,,,
248112,10108,65,Ionuț,Vînă,,,180,73,3,3,2,CM,Midfielder,RW,Romania,Farul Constanța,SUPERLIGA,,,72,61,60,67,62,70,74,71,61,65,60,54,56,62,63,60,50,53,55,63,65,67,78,79,65,57,65,58,66,61,58,73,70,80,64,,,,,
258468,10108,65,Rémy,Vita,,,170,66,3,2,2,LB,Defense,,Madagascar,Amiens SC,Ligue 2 BKT,,,68,44,62,68,60,51,73,64,44,57,33,30,38,62,66,68,64,32,66,55,67,67,74,81,63,62,60,57,64,62,50,59,60,65,40,,,,,
254215,10108,65,Janus,Vivar,,,167,61,3,3,2,LW,Attack,"RW, CM, LM",Ecuador,U. Católica,Sudamericana,Rapid,,80,63,55,66,31,70,80,80,64,66,58,60,66,66,57,51,44,35,59,60,67,62,72,73,66,64,16,49,19,18,58,52,78,80,72,,,,,
247949,10108,65,Ștefan,Vlădoiu,,,178,73,2,3,1,RB,Defense,,Romania,Univ. Craiova,SUPERLIGA,"Block,Long Throw",,81,35,55,59,60,62,80,82,35,33,35,38,41,35,61,49,43,38,60,51,54,60,80,57,60,57,60,61,62,62,49,53,67,67,63,,,,,
246185,10108,65,Thibault,Vlietinck,,,180,68,3,4,1,RM,Midfielder,"RB, RW",Belgium,OH Leuven,1A Pro League,,,73,57,63,67,60,54,70,75,58,58,52,66,54,62,65,54,62,58,69,60,65,67,76,71,61,67,56,62,62,57,57,32,66,56,60,,,,,
240027,10108,65,Albion,Vrenezi,,,177,66,3,4,1,CAM,Midfielder,LM,Kosovo,Viktoria Köln,3. Liga,"Flair,Incisive Pass,Technical",,79,66,61,70,20,54,82,77,66,67,67,59,61,61,65,50,60,65,64,56,70,67,83,80,63,57,18,21,17,18,36,36,53,82,48,,,,,
271046,10108,65,Niko,Vukancic,,,186,81,2,3,1,CB,Defense,,Germany,FC Erzgebirge Aue,3. Liga,Long Ball Pass,,54,34,50,49,65,69,55,53,35,38,30,31,40,30,65,70,29,31,32,37,39,55,57,60,62,57,65,64,67,63,59,65,76,64,72,,,,,
252016,10108,65,Dennis,Waidner,,,174,68,2,3,1,RB,Defense,"CM, LB",Germany,Unterhaching,3. Liga,Anticipate,,68,26,50,61,62,61,69,68,23,23,28,29,33,52,57,43,49,30,52,45,57,59,83,81,64,48,60,58,69,67,50,64,56,78,52,,,,,
200525,10108,65,Sam,Walker,,,198,85,1,2,1,GK,Defense,,England,Bradford City,EFL League Two,"1v1 Close Down,Cross Claimer",,64,63,59,66,42,65,40,45,11,44,11,15,12,11,25,26,16,20,17,29,19,25,32,38,60,46,16,20,14,14,15,27,60,37,63,64.0,63.0,59.0,65.0,66.0
222878,10108,65,Tyler,Walker,,,184,78,3,4,1,ST,Attack,,England,Lincoln City,EFL League One,Finesse Shot,,75,65,56,66,36,59,74,76,66,67,63,61,68,66,59,43,59,45,58,61,64,65,77,72,63,65,31,39,34,18,61,51,72,60,61,,,,,
263364,10108,65,Leo,Walta,,,170,67,2,4,1,CM,Midfielder,"CAM, CDM",Finland,IK Sirius,Allsvenskan,,,69,57,61,66,53,58,73,65,58,56,59,38,48,63,69,66,44,58,41,68,62,67,78,82,62,67,56,58,54,46,36,47,54,67,58,,,,,
224546,10108,65,Wang,Jinxian,,,177,73,3,3,1,LM,Midfielder,"CM, LW",China PR,Changchun Yatai,CSL,,,81,51,58,64,48,66,84,79,54,54,42,38,40,65,58,56,39,47,62,62,64,59,76,81,66,53,48,52,48,44,42,63,64,75,62,,,,,
224604,10108,65,Wang,Shenchao,,,180,72,3,4,1,RB,Defense,LB,China PR,Shanghai Port FC,CSL,,,70,32,54,58,61,71,73,68,27,40,29,35,36,56,60,54,43,29,59,45,55,56,69,72,57,65,60,60,64,61,61,63,73,86,66,,,,,
257523,10108,65,Wang,Zhen'ao,,,175,65,2,4,1,RB,Defense,LB,China PR,Shanghai Port FC,CSL,,,76,50,51,63,57,49,77,76,49,56,48,47,46,55,51,42,51,31,62,52,58,64,80,84,65,45,63,59,57,62,38,34,46,78,40,,,,,
194319,10108,65,Danny,Ward,,,180,72,3,4,2,ST,Attack,,England,Huddersfield,EFL League One,,,62,66,62,64,39,67,67,58,65,72,63,61,67,65,64,59,60,56,62,64,64,64,69,68,64,58,29,41,37,32,65,62,71,72,67,,,,,
238755,10108,65,Magnus,Warming,,,188,72,3,3,1,LW,Attack,LM,Denmark,Lyngby BK,3F Superliga,,,75,58,55,70,33,52,79,71,61,59,54,46,52,60,60,45,54,45,55,55,71,67,80,72,61,62,30,30,33,30,48,52,60,52,52,,,,,
266871,10108,65,Lewis,Warrington,,,175,75,2,3,1,CDM,Midfielder,CM,England,Leyton Orient,EFL League One,,,66,51,62,66,61,65,65,67,48,58,55,37,48,58,69,67,49,48,48,65,63,66,83,74,57,59,59,58,64,62,59,64,66,73,62,,,,,
217758,10108,65,Conor,Washington,,,178,85,2,3,1,ST,Attack,,Northern Ireland,Derby County,EFL Championship,,,74,65,58,64,34,71,74,74,64,66,65,57,69,64,60,56,46,44,56,62,63,64,72,66,64,63,30,36,29,28,60,73,74,70,70,,,,,
70728,10108,65,Kjell,Wätjen,,,184,72,3,3,1,CM,Midfielder,CDM,Germany,Borussia Dortmund,Bundesliga,,,72,52,66,67,54,55,76,68,55,51,48,46,49,54,72,74,55,43,54,68,66,66,78,74,62,59,55,53,55,56,47,47,59,65,53,,,,,
189776,10108,65,Marley,Watkins,,,178,65,3,4,1,ST,Attack,LM,Wales,Kilmarnock,Scottish Prem,,,73,62,60,66,28,68,68,77,65,65,58,59,41,63,63,58,56,47,55,63,63,67,74,78,64,64,22,31,19,21,64,73,71,69,66,,,,,
274934,10108,65,David,Watson,,,175,68,2,3,1,CM,Midfielder,"CDM, CAM",Scotland,Kilmarnock,Scottish Prem,Long Throw,,60,61,61,64,61,65,55,64,56,70,63,66,45,65,64,65,58,41,53,66,62,65,61,76,68,68,64,58,65,62,51,72,55,78,56,,,,,
241982,10108,65,Elliot,Watt,,,179,72,3,4,1,CDM,Midfielder,CM,Scotland,Burton Albion,EFL League One,"Incisive Pass,Intercept,Long Ball Pass",,67,53,65,66,59,67,67,67,47,61,60,42,52,56,66,68,65,59,64,65,62,65,82,79,62,66,59,60,62,59,49,70,65,86,56,,,,,
244277,10108,65,Kelland,Watts,,,192,71,2,4,2,CB,Defense,,England,Cambridge Utd,EFL League One,,,62,47,52,57,64,71,66,58,44,59,40,38,59,46,61,58,44,36,44,48,56,60,51,54,62,58,64,64,63,62,64,71,76,61,76,,,,,
252509,10108,65,Marcel,Wędrychowski,,,171,69,3,4,2,RM,Midfielder,RW,Poland,Pogoń Szczecin,PKO BP Ekstraklasa,Technical,,79,54,62,68,37,47,79,79,60,56,43,39,55,53,68,64,63,42,54,62,66,66,83,82,60,64,29,39,37,37,42,38,52,59,45,,,,,
248579,10108,65,Jonas,Weik,,,176,67,2,3,2,LB,Defense,,Germany,SV Sandhausen,3. Liga,Long Throw,,74,42,64,64,56,55,79,70,42,44,37,40,40,54,68,59,61,42,68,61,60,64,80,83,59,58,59,56,58,59,45,58,55,74,45,,,,,
236938,10108,65,Mallik,Wilks,,,183,73,3,3,2,RM,Midfielder,"RW, ST",England,Rotherham Utd,EFL League One,"Flair,Rapid",,83,64,54,67,23,71,85,82,65,65,60,56,65,65,58,36,60,40,59,56,68,64,75,76,58,66,18,22,18,17,53,70,77,68,72,,,,,
246243,10108,65,Jay,Williams,,,188,85,2,3,1,CDM,Midfielder,CB,St. Kitts and Nevis,Crawley Town,EFL League One,,,67,42,54,58,62,81,68,66,38,56,41,29,32,45,63,57,47,36,41,55,56,62,50,65,61,62,65,61,63,60,58,80,76,81,81,,,,,
247601,10108,65,Rhys,Williams,,,195,76,2,2,1,CB,Defense,,England,Morecambe,EFL League Two,Long Throw,,64,35,51,56,65,66,62,66,36,43,27,37,41,27,64,64,31,31,32,48,56,58,50,47,62,59,65,63,68,59,65,66,73,51,73,,,,,
201901,10108,65,Carl,Winchester,,,178,74,3,3,1,CM,Midfielder,"CDM, RB",Northern Ireland,Shrewsbury,EFL League One,"Intercept,Slide Tackle",,73,60,64,66,59,74,74,72,59,63,64,51,56,59,68,63,60,54,63,61,63,66,78,78,58,64,60,59,61,57,54,62,80,88,71,,,,,
199647,10108,65,Piotr,Wlazło,,,184,69,2,3,1,CM,Midfielder,"CDM, CB",Poland,Stal Mielec,PKO BP Ekstraklasa,,,44,61,66,64,61,70,38,48,58,62,67,56,69,56,72,67,63,65,62,59,61,67,58,71,64,72,63,58,63,59,59,71,59,70,70,,,,,
251905,10108,65,Maxwell,Woledzi,,,187,79,2,2,1,CB,Defense,,Ghana,Fredrikstad FK,Eliteserien,,,68,36,51,52,63,72,65,71,28,58,29,35,30,45,62,56,39,30,44,45,47,55,60,57,57,57,64,64,62,61,65,74,76,58,77,,,,,
258813,10108,65,Tyler,Wolff,,,175,70,3,3,1,LM,Midfielder,"LW, CM",United States,Atlanta United,MLS,Whipped Pass,,72,48,64,67,44,58,71,73,45,52,50,38,55,60,72,69,55,32,56,65,68,68,65,75,52,55,50,48,42,34,40,32,59,60,67,,,,,
238953,10108,65,Maximilian,Wolfram,,,185,80,3,3,1,ST,Attack,"RW, LW",Germany,1860 München,3. Liga,Finesse Shot,,73,64,61,65,37,68,70,75,65,73,57,68,52,64,63,56,73,68,57,60,66,64,72,62,61,62,35,34,36,41,52,52,68,73,71,,,,,
225001,10108,65,Kyle,Wootton,,,188,78,2,3,1,ST,Attack,,England,Stockport,EFL League One,Aerial,,68,62,47,63,26,83,66,69,64,64,55,58,59,66,55,38,42,33,32,58,62,63,65,65,63,65,23,20,23,19,67,78,81,80,86,,,,,
270403,10108,65,Marius,Wörl,,,178,69,2,3,1,CDM,Midfielder,CM,Germany,Arminia Bielefeld,3. Liga,Intercept,,64,46,60,63,63,64,66,63,45,50,44,34,50,53,67,59,41,41,58,60,59,63,74,75,62,57,63,65,66,62,50,59,59,80,59,,,,,
214682,10108,65,Joe,Wright,,,193,82,2,3,1,CB,Defense,RB,Wales,Kilmarnock,Scottish Prem,"Aerial,Block",,38,35,50,54,64,76,41,35,32,44,29,32,38,49,56,53,37,29,42,54,58,50,39,51,59,66,61,62,64,62,76,66,80,68,84,,,,,
221964,10108,65,Wu,Yake,,,187,85,1,3,1,GK,Defense,,China PR,Changchun Yatai,CSL,,,67,62,60,62,44,69,45,42,17,45,13,14,19,17,25,17,14,12,14,42,13,24,44,53,58,57,21,17,18,13,18,19,63,20,65,67.0,62.0,60.0,69.0,62.0
270002,10108,65,Jannes,Wulff,,,188,79,2,4,1,CAM,Midfielder,"CM, LM",Germany,VfL Osnabrück,3. Liga,,,69,60,62,67,54,69,75,64,61,60,62,59,52,61,63,58,68,53,58,67,69,67,55,78,67,70,50,51,59,57,48,61,65,80,67,,,,,
279874,10108,65,Antal,Yaakobishvili,,,193,86,2,5,1,CB,Defense,,Hungary,Girona FC,LALIGA EA SPORTS,,,66,25,50,54,64,68,65,66,21,40,18,24,37,26,68,62,29,23,25,46,50,64,49,42,64,48,63,64,64,61,65,58,76,60,76,,,,,
270923,10108,65,Rihito,Yamamoto,,,179,73,2,3,2,CDM,Midfielder,"CM, LB",Japan,STVV,1A Pro League,,,65,50,58,64,62,61,65,65,46,55,56,48,43,41,68,63,57,58,41,54,61,67,72,75,60,46,62,60,66,63,52,65,59,67,56,,,,,
226296,10108,65,Ye,Chugui,,,180,72,3,3,1,LM,Midfielder,"RM, LW",China PR,Meizhou Hakka FC,CSL,,,77,56,59,65,52,64,75,79,56,58,52,47,59,60,61,54,55,56,60,61,65,64,78,64,57,57,51,55,49,45,57,53,69,79,61,,,,,
234186,10108,65,Yeon,Je Woon,,,185,78,2,3,1,CB,Defense,CDM,Korea Republic,Jeonbuk Hyundai,K League 1,Slide Tackle,,69,31,51,50,65,73,67,70,27,37,32,28,42,32,62,65,28,28,42,40,40,55,60,73,57,50,64,62,67,62,68,68,76,72,75,,,,,
237553,10108,65,Abdullah,Yiğiter,,,189,79,1,2,1,GK,Defense,,Turkey,Antalyaspor,Trendyol Süper Lig,Cross Claimer,,66,64,61,67,20,63,17,24,7,46,6,7,18,4,24,28,14,11,11,42,5,10,32,38,55,43,6,22,13,14,12,24,39,16,44,66.0,64.0,61.0,63.0,67.0
225738,10108,65,Kuki,Zalazar,,,177,76,3,3,2,RM,Midfielder,"CM, RW",Spain,Córdoba CF,LALIGA HYPERMOTION,,,58,65,66,71,32,36,63,53,62,74,68,52,69,60,70,56,77,72,66,64,73,72,76,74,56,55,27,29,32,25,58,40,48,38,32,,,,,
278351,10108,65,Kevin,Zeroli,,,187,70,2,3,1,CM,Midfielder,"CAM, CDM",Italy,Milano FC,Serie A Enilive,,,68,57,62,70,64,59,69,67,60,56,57,52,47,58,68,63,56,46,58,62,71,70,71,69,62,64,63,61,68,63,61,63,63,67,52,,,,,
210870,10108,65,Georgiy,Zhukov,,,172,76,3,3,1,CM,Midfielder,CDM,Kazakhstan,Cangzhou FC,CSL,"Anticipate,First Touch,Relentless,Slide Tackle",,75,57,63,69,58,71,77,74,60,60,54,49,45,57,65,64,55,58,62,65,69,67,78,83,63,49,63,57,58,61,49,52,68,89,69,,,,,
267864,10108,65,Bernhard,Zimmermann,,,179,77,3,4,1,ST,Attack,"CAM, RM",Austria,SK Rapid,Ö. Bundesliga,,,72,66,56,66,30,78,73,71,68,68,63,55,64,65,60,48,62,44,56,58,64,66,78,76,55,59,22,31,26,27,62,75,80,80,77,,,,,
252574,10108,65,Diego,Živulić,,,187,86,2,3,1,CDM,Midfielder,CB,Croatia,SC Oțelul Galați,SUPERLIGA,,,60,49,60,53,64,76,60,60,38,64,50,52,58,64,63,64,45,50,59,57,51,55,51,54,64,56,64,63,64,64,69,74,77,73,79,,,,,
240730,10108,65,Kévin,Zohi,,,177,75,3,3,1,ST,Attack,,Mali,Laval MFC,Ligue 2 BKT,,,79,62,61,70,25,59,77,80,63,64,58,57,68,63,64,53,58,45,64,62,71,70,82,68,56,54,16,19,23,21,66,32,76,68,63,,,,,
239627,10108,65,Adam,Zreľák,,,183,80,2,4,2,ST,Attack,,Slovakia,GKS Katowice,PKO BP Ekstraklasa,,,51,67,49,62,29,75,48,54,68,68,61,66,68,70,55,42,48,41,50,43,58,65,65,69,65,66,25,27,26,19,64,73,72,65,81,,,,,
73288,10108,65,Dejan,Zukić,,,182,70,3,3,1,CAM,Midfielder,,Serbia,Wolfsberger AC,Ö. Bundesliga,,,71,60,67,65,35,57,72,70,56,67,61,57,57,65,67,65,66,64,64,71,67,65,58,65,58,64,27,42,28,42,39,44,55,67,57,,,,,
246613,10108,65,Joël,Zwarts,,,190,83,3,3,2,ST,Attack,,Holland,VfL Osnabrück,3. Liga,,,76,64,51,65,24,73,78,75,66,70,58,53,60,64,54,39,45,34,60,50,65,66,68,60,62,51,20,18,22,17,58,63,81,66,80,,,,,
244891,10108,65,Mateusz,Żyro,,,188,85,2,3,1,CB,Defense,RB,Poland,Widzew Łódź,PKO BP Ekstraklasa,Block,,71,35,51,52,64,77,70,72,38,33,34,31,37,24,57,47,53,31,53,46,45,56,58,58,62,62,62,65,64,62,63,63,79,78,81,,,,,
260344,11203,64,Haitam,Abaida El Achhab,,,172,70,3,3,2,LM,Midfielder,"RM, CAM, LW",Morocco,Málaga CF,LALIGA HYPERMOTION,"Finesse Shot,Flair,Technical",,80,56,58,68,25,47,83,78,57,52,57,51,49,64,61,52,59,38,62,56,69,64,80,81,51,55,24,24,23,26,38,67,48,45,39,,,,,
262175,11203,64,Mohammed,Abbas,,,174,59,3,2,1,CM,Midfielder,"CDM, CAM",United Arab Emirates,Al Ain FC,United Emirates League,,,65,49,61,66,55,54,68,63,50,49,45,45,39,61,68,63,53,41,52,65,63,68,73,63,67,62,59,51,60,55,47,59,51,61,49,,,,,
237666,11203,64,Hakim,Abdallah,,,187,81,2,3,1,ST,Attack,RW,Madagascar,FC Dinamo 1948,SUPERLIGA,Aerial,,77,62,56,61,36,80,78,76,60,72,57,64,60,62,61,53,45,41,55,55,57,64,68,69,58,60,34,32,36,29,61,62,86,83,85,,,,,
227638,11203,64,Suleiman,Abdullahi,,,185,86,3,3,1,ST,Attack,,Nigeria,IFK Göteborg,Allsvenskan,,,68,64,56,66,20,71,67,68,61,75,60,57,66,68,60,41,47,36,62,59,70,62,65,68,53,61,17,14,18,12,56,76,76,38,84,,,,,
244188,11203,64,Samuel,Abifade,,,186,84,3,4,2,LM,Midfielder,"ST, LW",Germany,SV Waldhof,3. Liga,"Quick Step,Rapid",,84,53,54,68,32,68,82,85,52,59,50,42,54,52,57,47,51,37,55,56,69,66,75,77,59,47,28,27,37,36,33,48,68,69,76,,,,,
231014,11203,64,Asumah,Abubakar,,,183,74,3,3,1,ST,Attack,"LM, RM",Portugal,GC Zürich,CSSL,,,82,62,57,67,38,64,80,83,64,65,60,55,51,61,58,55,55,39,57,62,66,67,78,69,58,64,30,42,35,29,59,65,73,65,63,,,,,
239084,11203,64,Kevin,Ackermann,,,179,83,2,3,1,CM,Midfielder,"LB, CB",Sweden,Brommapojkarna,Allsvenskan,,,60,57,59,62,65,79,61,59,59,56,56,49,42,64,64,62,46,38,53,62,61,62,64,74,65,61,66,64,68,62,62,77,77,74,82,,,,,
70172,11203,64,Diego,Acosta,,,174,73,2,3,1,ST,Attack,,Paraguay,Sportivo Luqueño,Sudamericana,,,64,68,43,68,24,50,62,65,72,70,60,58,62,66,39,28,60,45,41,57,68,70,60,78,60,62,20,21,21,18,60,62,52,59,40,,,,,
242312,11203,64,Abdulfatah,Adam,,,180,68,2,4,1,ST,Attack,,Saudi Arabia,Al Taawoun,ROSHN Saudi League,Power Header,,76,63,48,64,19,61,79,74,66,66,57,58,53,66,57,34,42,37,41,52,62,65,75,64,53,57,16,16,11,11,62,43,85,60,67,,,,,
